OrderID,OrderDate,Region,Salesperson,Category,Product,Units,UnitPrice,Revenue,CustomerType
ORD08915,08-11-2025,East,Arjun,Furniture,Table,29,1133.91,32883.39,Retail
ORD08916,15-12-2024,South,Sneha,Furniture,Table,45,1530.43,68869.35,Retail
ORD08917,29-01-2025,North,Rahul,Furniture,Desk,40,1303.37,52134.8,Retail
ORD08918,11-05-2025,North,Priya,Furniture,Chair,22,1130.25,24865.5,Retail
ORD08919,08-05-2024,West,Karthik,Furniture,Table,24,1687.97,40511.28,Wholesale
ORD08920,20-02-2024,South,Divya,Clothing,Jeans,13,1652.63,21484.19,Wholesale
ORD08921,31-12-2024,West,Arjun,Furniture,Desk,2,1312.5,2625,Retail
ORD08922,20-09-2025,South,Sneha,Electronics,Monitor,25,715.96,17899,Retail
ORD08923,29-08-2025,East,Meena,Clothing,Jacket,38,1715.4,65185.2,Retail
ORD08924,03-12-2025,West,Amit,Furniture,Desk,40,1269.55,50782,Retail
ORD08925,01-05-2025,North,Priya,Electronics,Laptop,33,1438.79,47480.07,Wholesale
ORD08926,19-10-2024,North,Divya,Grocery,Oil,48,124.78,5989.44,Retail
ORD08927,13-04-2025,South,Arjun,Grocery,Oil,30,666.46,19993.8,Wholesale
ORD08928,29-08-2024,West,Meena,Grocery,Rice,16,1350.13,21602.08,Wholesale
ORD08929,05-01-2025,East,Rahul,Furniture,Chair,25,362.82,9070.5,Wholesale
ORD08930,24-08-2025,East,Sneha,Furniture,Table,9,1220.46,10984.14,Retail
ORD08931,17-05-2025,North,Arjun,Electronics,Tablet,32,532.93,17053.76,Retail
ORD08932,16-01-2025,West,Meena,Electronics,Monitor,8,1808.64,14469.12,Wholesale
ORD08933,20-10-2025,West,Amit,Grocery,Milk,21,379.58,7971.18,Retail
ORD08934,09-09-2024,North,Rahul,Clothing,Jacket,15,245.02,3675.3,Wholesale
ORD08935,13-01-2024,West,Divya,Electronics,Tablet,10,1216.48,12164.8,Wholesale
ORD08936,07-05-2025,South,Karthik,Grocery,Sugar,17,1983.33,33716.61,Wholesale
ORD08937,18-06-2024,North,Sneha,Clothing,Shirt,24,1833.8,44011.2,Wholesale
ORD08938,01-10-2024,North,Rahul,Electronics,Monitor,3,1208.96,3626.88,Retail
ORD08939,11-03-2024,South,Amit,Clothing,Jacket,34,911.14,30978.76,Wholesale
ORD08940,30-09-2025,North,Priya,Electronics,Monitor,12,1073.37,12880.44,Wholesale
ORD08941,04-08-2025,North,Arjun,Clothing,Shoes,25,1794.13,44853.25,Retail
ORD08942,02-09-2024,South,Karthik,Electronics,Phone,6,958.73,5752.38,Retail
ORD08943,22-11-2025,South,Meena,Clothing,Shoes,1,51.89,51.89,Wholesale
ORD08944,06-07-2024,East,Arjun,Electronics,Monitor,45,1298.89,58450.05,Wholesale
ORD08945,29-05-2024,North,Sneha,Grocery,Rice,25,1635.96,40899,Wholesale
ORD08946,25-05-2024,South,Rahul,Clothing,Jeans,7,1892,13244,Wholesale
ORD08947,02-02-2025,North,Karthik,Clothing,Jacket,3,1000.65,3001.95,Wholesale
ORD08948,19-04-2024,North,Amit,Furniture,Cabinet,16,562.62,9001.92,Wholesale
ORD08949,10-12-2024,East,Amit,Clothing,Jeans,48,1358.8,65222.4,Wholesale
ORD08950,08-12-2025,North,Divya,Grocery,Oil,49,634.26,31078.74,Wholesale
ORD08951,25-12-2025,West,Karthik,Grocery,Rice,10,250.04,2500.4,Wholesale
ORD08952,27-12-2025,West,Arjun,Furniture,Chair,47,962.31,45228.57,Retail
ORD08953,31-05-2024,West,Priya,Grocery,Rice,43,1375.74,59156.82,Wholesale
ORD08954,19-06-2025,East,Priya,Clothing,Jeans,48,94.58,4539.84,Retail
ORD08955,30-09-2024,South,Sneha,Grocery,Sugar,39,1603.05,62518.95,Wholesale
ORD08956,25-01-2024,East,Arjun,Electronics,Monitor,18,380.11,6841.98,Retail
ORD08957,28-04-2025,South,Arjun,Furniture,Cabinet,20,902.89,18057.8,Retail
ORD08958,26-03-2024,East,Divya,Furniture,Desk,44,217.87,9586.28,Retail
ORD08959,18-11-2025,West,Priya,Clothing,Jacket,40,1721.11,68844.4,Wholesale
ORD08960,03-01-2025,West,Divya,Clothing,Shirt,5,356.76,1783.8,Wholesale
ORD08961,13-04-2025,East,Rahul,Grocery,Sugar,16,1077.75,17244,Retail
ORD08962,06-03-2024,South,Amit,Furniture,Desk,16,360.24,5763.84,Retail
ORD08963,05-01-2024,South,Amit,Electronics,Phone,50,581.61,29080.5,Retail
ORD08964,16-02-2025,North,Meena,Furniture,Table,35,515.99,18059.65,Wholesale
ORD08965,14-05-2024,East,Arjun,Grocery,Oil,44,1619.47,71256.68,Wholesale
ORD08966,17-05-2024,North,Karthik,Grocery,Sugar,35,1719.29,60175.15,Retail
ORD08967,10-06-2024,South,Priya,Clothing,Shirt,29,1685.96,48892.84,Retail
ORD08968,30-10-2024,North,Sneha,Furniture,Cabinet,20,1986.36,39727.2,Retail
ORD08969,25-04-2025,West,Meena,Electronics,Tablet,20,173.99,3479.8,Retail
ORD08970,07-02-2024,South,Karthik,Clothing,Jeans,10,422.86,4228.6,Wholesale
ORD08971,19-06-2024,South,Divya,Grocery,Sugar,9,1760.57,15845.13,Wholesale
ORD08972,25-03-2025,South,Priya,Furniture,Chair,39,788.61,30755.79,Wholesale
ORD08973,13-04-2025,South,Amit,Clothing,Jeans,32,1748.42,55949.44,Retail
ORD08974,02-09-2024,North,Meena,Clothing,Jeans,24,466.44,11194.56,Wholesale
ORD08975,14-02-2025,South,Priya,Electronics,Phone,40,322.72,12908.8,Wholesale
ORD08976,21-10-2024,West,Rahul,Furniture,Desk,45,1804.16,81187.2,Wholesale
ORD08977,01-08-2025,West,Karthik,Electronics,Laptop,22,1608.13,35378.86,Wholesale
ORD08978,31-05-2025,North,Karthik,Electronics,Phone,13,1289.54,16764.02,Retail
ORD08979,28-11-2024,East,Meena,Furniture,Desk,38,371.3,14109.4,Retail
ORD08980,18-11-2025,West,Meena,Grocery,Rice,45,638.37,28726.65,Wholesale
ORD08981,04-04-2024,East,Meena,Furniture,Desk,17,1979.51,33651.67,Wholesale
ORD08982,31-07-2025,South,Rahul,Electronics,Monitor,7,964.73,6753.11,Wholesale
ORD08983,11-11-2025,East,Sneha,Grocery,Rice,9,613.93,5525.37,Retail
ORD08984,01-12-2024,South,Divya,Furniture,Table,26,753.81,19599.06,Retail
ORD08985,10-07-2025,East,Amit,Electronics,Tablet,42,350.83,14734.86,Wholesale
ORD08986,16-07-2025,East,Arjun,Grocery,Oil,48,1700.78,81637.44,Retail
ORD08987,02-07-2024,South,Meena,Clothing,Shoes,36,1059.9,38156.4,Retail
ORD08988,07-08-2024,West,Divya,Furniture,Table,44,1036.43,45602.92,Retail
ORD08989,22-06-2025,South,Priya,Grocery,Rice,15,1278.98,19184.7,Retail
ORD08990,24-04-2024,North,Amit,Grocery,Rice,32,1777.8,56889.6,Wholesale
ORD08991,28-05-2024,North,Amit,Clothing,Shoes,21,506.99,10646.79,Retail
ORD08992,30-01-2025,East,Rahul,Grocery,Sugar,14,1985.68,27799.52,Wholesale
ORD08993,25-08-2025,West,Sneha,Electronics,Tablet,46,1253.51,57661.46,Wholesale
ORD08994,16-08-2025,North,Meena,Electronics,Phone,30,1854.31,55629.3,Retail
ORD08995,06-03-2024,West,Amit,Furniture,Cabinet,19,469.86,8927.34,Wholesale
ORD08996,21-07-2025,North,Rahul,Clothing,Jeans,31,1681.54,52127.74,Retail
ORD08997,11-08-2025,East,Sneha,Furniture,Chair,36,725.42,26115.12,Wholesale
ORD08998,17-06-2025,West,Sneha,Grocery,Milk,26,1167.29,30349.54,Retail
ORD08999,23-11-2024,West,Arjun,Grocery,Sugar,32,1084.26,34696.32,Retail
ORD09000,30-06-2024,East,Sneha,Clothing,Jacket,12,467.71,5612.52,Wholesale
ORD09001,11-08-2025,North,Amit,Furniture,Cabinet,2,855.08,1710.16,Retail
ORD09002,09-06-2024,East,Divya,Clothing,Shirt,38,905.7,34416.6,Wholesale
ORD09003,03-08-2025,West,Sneha,Grocery,Milk,39,513.99,20045.61,Wholesale
ORD09004,03-11-2024,North,Divya,Electronics,Laptop,31,1317.38,40838.78,Wholesale
ORD09005,21-03-2024,South,Divya,Clothing,Shoes,10,819.53,8195.3,Retail
ORD09006,22-09-2024,South,Arjun,Grocery,Milk,30,468,14040,Wholesale
ORD09007,11-04-2024,North,Meena,Clothing,Shoes,4,1464.34,5857.36,Wholesale
ORD09008,13-01-2024,South,Amit,Electronics,Phone,5,1931.53,9657.65,Wholesale
ORD09009,16-03-2024,South,Sneha,Electronics,Tablet,49,1358.68,66575.32,Wholesale
ORD09010,03-05-2025,West,Sneha,Furniture,Table,5,1475.09,7375.45,Retail
ORD09011,25-11-2024,West,Divya,Electronics,Tablet,44,1251.8,55079.2,Retail
ORD09012,17-04-2025,East,Amit,Electronics,Tablet,9,1264.62,11381.58,Wholesale
ORD09013,09-01-2024,East,Sneha,Grocery,Oil,8,1195.72,9565.76,Retail
ORD09014,10-01-2024,West,Karthik,Grocery,Sugar,12,758.41,9100.92,Wholesale
ORD09015,12-05-2024,South,Divya,Furniture,Desk,41,1498.79,61450.39,Wholesale
ORD09016,10-02-2024,East,Priya,Clothing,Shirt,18,1047.16,18848.88,Wholesale
ORD09017,22-02-2025,West,Karthik,Furniture,Cabinet,38,301.98,11475.24,Retail
ORD09018,22-05-2025,North,Amit,Electronics,Monitor,46,1113.92,51240.32,Wholesale
ORD09019,06-02-2024,West,Arjun,Electronics,Tablet,27,195.36,5274.72,Wholesale
ORD09020,05-09-2025,East,Priya,Furniture,Desk,19,200.55,3810.45,Retail
ORD09021,25-06-2025,North,Amit,Grocery,Milk,40,186.05,7442,Retail
ORD09022,14-10-2024,West,Sneha,Electronics,Phone,6,78.11,468.66,Wholesale
ORD09023,17-07-2025,West,Amit,Clothing,Shoes,16,1429.51,22872.16,Retail
ORD09024,14-07-2025,East,Amit,Furniture,Chair,34,670.36,22792.24,Wholesale
ORD09025,18-08-2024,West,Arjun,Grocery,Rice,14,106.79,1495.06,Retail
ORD09026,11-05-2025,South,Sneha,Grocery,Rice,40,1230.99,49239.6,Wholesale
ORD09027,20-04-2024,East,Meena,Electronics,Phone,36,1026.85,36966.6,Retail
ORD09028,08-12-2024,North,Divya,Grocery,Sugar,22,596.35,13119.7,Retail
ORD09029,21-11-2025,North,Meena,Furniture,Desk,40,166.2,6648,Retail
ORD09030,15-01-2024,West,Priya,Electronics,Phone,46,831.64,38255.44,Retail
ORD09031,02-08-2025,West,Karthik,Electronics,Monitor,11,1126.13,12387.43,Retail
ORD09032,12-03-2025,North,Rahul,Clothing,Shirt,36,1891.71,68101.56,Retail
ORD09033,26-02-2024,South,Divya,Furniture,Desk,5,1401.8,7009,Retail
ORD09034,23-09-2025,East,Rahul,Furniture,Desk,17,1832.8,31157.6,Retail
ORD09035,14-04-2024,East,Meena,Furniture,Chair,12,971.13,11653.56,Wholesale
ORD09036,17-10-2024,South,Karthik,Furniture,Desk,48,1194.82,57351.36,Retail
ORD09037,29-12-2024,South,Amit,Grocery,Sugar,25,1098.8,27470,Wholesale
ORD09038,15-03-2025,South,Karthik,Grocery,Milk,31,650.13,20154.03,Retail
ORD09039,19-12-2024,West,Meena,Electronics,Monitor,49,1287.57,63090.93,Wholesale
ORD09040,22-06-2025,East,Karthik,Clothing,Shirt,19,40.09,761.71,Retail
ORD09041,01-02-2024,North,Arjun,Clothing,Jeans,37,1784.91,66041.67,Retail
ORD09042,16-03-2024,South,Divya,Electronics,Laptop,9,746.88,6721.92,Retail
ORD09043,24-06-2024,North,Priya,Clothing,Jeans,29,232.87,6753.23,Wholesale
ORD09044,18-11-2024,North,Karthik,Clothing,Jacket,44,1082.32,47622.08,Wholesale
ORD09045,03-04-2024,East,Amit,Electronics,Phone,42,1519.75,63829.5,Wholesale
ORD09046,18-12-2024,North,Divya,Furniture,Cabinet,2,225.26,450.52,Wholesale
ORD09047,08-06-2024,West,Rahul,Grocery,Milk,16,1053.34,16853.44,Wholesale
ORD09048,05-09-2025,North,Sneha,Clothing,Shoes,14,1925.18,26952.52,Wholesale
ORD09049,04-03-2025,West,Divya,Furniture,Cabinet,4,392.5,1570,Wholesale
ORD09050,04-04-2024,North,Karthik,Grocery,Oil,12,157.34,1888.08,Wholesale
ORD09051,14-04-2025,West,Karthik,Grocery,Oil,8,960.23,7681.84,Retail
ORD09052,16-01-2024,North,Divya,Grocery,Oil,19,1926.37,36601.03,Wholesale
ORD09053,14-12-2025,East,Priya,Clothing,Jacket,20,1881.18,37623.6,Retail
ORD09054,01-01-2024,North,Divya,Grocery,Sugar,38,1428.38,54278.44,Retail
ORD09055,16-01-2025,East,Rahul,Clothing,Shoes,24,490.71,11777.04,Wholesale
ORD09056,26-08-2024,North,Rahul,Clothing,Jeans,24,1247.52,29940.48,Retail
ORD09057,26-04-2024,North,Rahul,Furniture,Cabinet,23,1244.21,28616.83,Wholesale
ORD09058,19-06-2025,West,Divya,Clothing,Shirt,5,1585.04,7925.2,Wholesale
ORD09059,25-03-2025,South,Amit,Furniture,Cabinet,13,417.39,5426.07,Wholesale
ORD09060,29-06-2025,West,Amit,Electronics,Laptop,24,1702.42,40858.08,Wholesale
ORD09061,05-12-2024,West,Priya,Grocery,Oil,15,1433.73,21505.95,Retail
ORD09062,29-11-2025,East,Divya,Electronics,Monitor,9,1308.71,11778.39,Wholesale
ORD09063,31-01-2025,South,Karthik,Electronics,Tablet,32,1767.81,56569.92,Wholesale
ORD09064,15-09-2025,North,Meena,Grocery,Rice,48,1242.17,59624.16,Wholesale
ORD09065,16-09-2025,South,Meena,Clothing,Shoes,26,888.46,23099.96,Retail
ORD09066,14-02-2024,West,Sneha,Grocery,Oil,46,325.89,14990.94,Wholesale
ORD09067,13-10-2024,West,Rahul,Furniture,Table,8,823.56,6588.48,Retail
ORD09068,11-03-2025,East,Arjun,Electronics,Tablet,2,1673.87,3347.74,Retail
ORD09069,28-11-2024,West,Rahul,Electronics,Laptop,16,1909.77,30556.32,Wholesale
ORD09070,14-10-2024,North,Amit,Furniture,Cabinet,42,835.52,35091.84,Retail
ORD09071,05-02-2025,South,Arjun,Clothing,Shoes,8,194.78,1558.24,Wholesale
ORD09072,13-12-2025,North,Divya,Grocery,Sugar,3,1942.83,5828.49,Wholesale
ORD09073,18-08-2024,West,Sneha,Furniture,Chair,34,1618.46,55027.64,Retail
ORD09074,20-03-2025,East,Meena,Furniture,Table,8,1185.45,9483.6,Wholesale
ORD09075,31-01-2025,North,Sneha,Grocery,Rice,22,979.4,21546.8,Wholesale
ORD09076,30-01-2024,East,Rahul,Clothing,Shirt,5,1361.44,6807.2,Retail
ORD09077,05-05-2024,West,Meena,Clothing,Shoes,10,961.16,9611.6,Wholesale
ORD09078,01-01-2024,East,Sneha,Grocery,Rice,34,1851.76,62959.84,Retail
ORD09079,29-06-2024,South,Meena,Grocery,Oil,34,916.7,31167.8,Retail
ORD09080,04-06-2025,South,Priya,Furniture,Table,45,1449.63,65233.35,Retail
ORD09081,09-03-2025,North,Priya,Clothing,Jeans,46,153.54,7062.84,Wholesale
ORD09082,08-01-2024,West,Rahul,Furniture,Cabinet,12,744.08,8928.96,Wholesale
ORD09083,24-06-2025,East,Meena,Furniture,Table,30,351.44,10543.2,Wholesale
ORD09084,30-06-2024,East,Karthik,Clothing,Shoes,49,1440.61,70589.89,Wholesale
ORD09085,10-09-2024,East,Arjun,Grocery,Sugar,47,494.88,23259.36,Wholesale
ORD09086,28-04-2025,West,Rahul,Grocery,Milk,8,148.86,1190.88,Wholesale
ORD09087,24-12-2024,South,Arjun,Electronics,Monitor,5,1078.87,5394.35,Retail
ORD09088,05-06-2024,West,Divya,Clothing,Jeans,23,808.22,18589.06,Retail
ORD09089,28-05-2025,North,Rahul,Grocery,Oil,50,1031.76,51588,Wholesale
ORD09090,02-10-2025,North,Amit,Electronics,Monitor,41,1127.83,46241.03,Retail
ORD09091,21-11-2025,East,Karthik,Electronics,Laptop,22,1253.25,27571.5,Retail
ORD09092,03-02-2025,North,Meena,Clothing,Jacket,43,1247.28,53633.04,Wholesale
ORD09093,08-07-2024,North,Meena,Electronics,Phone,22,1212.18,26667.96,Retail
ORD09094,11-11-2025,East,Priya,Furniture,Table,19,535.84,10180.96,Wholesale
ORD09095,11-01-2024,South,Sneha,Furniture,Table,18,848.34,15270.12,Wholesale
ORD09096,12-01-2025,South,Rahul,Furniture,Cabinet,44,585.17,25747.48,Wholesale
ORD09097,24-05-2025,North,Priya,Furniture,Table,27,792.34,21393.18,Wholesale
ORD09098,15-05-2024,East,Divya,Clothing,Jacket,34,1028.7,34975.8,Wholesale
ORD09099,04-06-2025,East,Meena,Furniture,Desk,8,814.55,6516.4,Wholesale
ORD09100,20-02-2024,South,Karthik,Electronics,Phone,9,729.58,6566.22,Wholesale
ORD09101,25-01-2025,West,Priya,Electronics,Monitor,43,669.54,28790.22,Wholesale
ORD09102,30-10-2025,North,Meena,Grocery,Sugar,17,92.97,1580.49,Retail
ORD09103,19-03-2024,East,Divya,Electronics,Phone,14,1298.98,18185.72,Wholesale
ORD09104,04-01-2024,South,Rahul,Clothing,Shirt,6,296.78,1780.68,Retail
ORD09105,02-02-2024,South,Meena,Electronics,Phone,47,1675.48,78747.56,Retail
ORD09106,21-08-2025,South,Divya,Furniture,Chair,7,912.71,6388.97,Wholesale
ORD09107,26-07-2024,North,Rahul,Electronics,Tablet,20,818,16360,Wholesale
ORD09108,03-02-2025,East,Amit,Clothing,Shirt,37,1104.42,40863.54,Wholesale
ORD09109,29-03-2024,South,Arjun,Clothing,Jeans,3,589.09,1767.27,Retail
ORD09110,17-12-2025,East,Sneha,Grocery,Oil,24,1310.75,31458,Retail
ORD09111,19-08-2025,East,Rahul,Furniture,Chair,32,564.53,18064.96,Retail
ORD09112,11-03-2024,North,Karthik,Clothing,Jacket,1,178.72,178.72,Wholesale
ORD09113,26-10-2024,East,Rahul,Electronics,Phone,42,1688.73,70926.66,Wholesale
ORD09114,04-11-2024,South,Rahul,Grocery,Sugar,47,102.79,4831.13,Retail
ORD09115,07-11-2024,East,Divya,Electronics,Tablet,8,1252.16,10017.28,Retail
ORD09116,23-08-2025,West,Divya,Grocery,Rice,41,1764.08,72327.28,Wholesale
ORD09117,22-04-2024,South,Amit,Clothing,Jacket,22,313.55,6898.1,Wholesale
ORD09118,20-11-2024,South,Meena,Clothing,Shoes,38,700.75,26628.5,Retail
ORD09119,14-06-2024,North,Divya,Electronics,Tablet,6,1241.24,7447.44,Wholesale
ORD09120,18-03-2024,South,Sneha,Grocery,Milk,24,1863.88,44733.12,Wholesale
ORD09121,02-07-2024,South,Meena,Grocery,Sugar,35,1482.62,51891.7,Retail
ORD09122,01-12-2025,East,Priya,Clothing,Jeans,4,42.39,169.56,Wholesale
ORD09123,08-01-2025,West,Karthik,Clothing,Jacket,9,1092.96,9836.64,Retail
ORD09124,06-02-2024,East,Priya,Furniture,Cabinet,28,1936.33,54217.24,Wholesale
ORD09125,26-05-2025,West,Meena,Electronics,Tablet,35,258.83,9059.05,Retail
ORD09126,28-01-2024,South,Arjun,Furniture,Cabinet,18,1290.44,23227.92,Wholesale
ORD09127,03-07-2024,East,Arjun,Furniture,Desk,45,849.4,38223,Wholesale
ORD09128,01-12-2024,North,Karthik,Grocery,Rice,22,837.36,18421.92,Wholesale
ORD09129,26-03-2024,North,Arjun,Grocery,Oil,31,1434.72,44476.32,Retail
ORD09130,01-09-2024,East,Amit,Furniture,Chair,17,1404.72,23880.24,Wholesale
ORD09131,06-03-2025,North,Amit,Electronics,Monitor,3,103.66,310.98,Retail
ORD09132,06-11-2025,West,Sneha,Furniture,Table,20,848.19,16963.8,Retail
ORD09133,07-11-2025,East,Rahul,Furniture,Table,32,628.38,20108.16,Retail
ORD09134,22-06-2025,North,Divya,Grocery,Rice,15,1648.18,24722.7,Wholesale
ORD09135,21-12-2024,West,Divya,Electronics,Monitor,25,880.09,22002.25,Retail
ORD09136,19-01-2025,South,Priya,Furniture,Chair,49,1597.07,78256.43,Wholesale
ORD09137,22-12-2025,East,Priya,Grocery,Milk,2,1961.45,3922.9,Wholesale
ORD09138,11-09-2024,East,Sneha,Clothing,Jeans,30,609.1,18273,Retail
ORD09139,14-12-2024,East,Arjun,Furniture,Chair,36,549.24,19772.64,Wholesale
ORD09140,16-08-2025,East,Divya,Furniture,Chair,32,979.33,31338.56,Wholesale
ORD09141,27-01-2024,North,Rahul,Furniture,Cabinet,47,1422.31,66848.57,Wholesale
ORD09142,14-01-2024,West,Karthik,Electronics,Laptop,43,543.01,23349.43,Retail
ORD09143,22-11-2024,East,Amit,Electronics,Laptop,48,1420.18,68168.64,Wholesale
ORD09144,16-04-2024,South,Sneha,Clothing,Shirt,49,1172.04,57429.96,Wholesale
ORD09145,25-12-2024,North,Amit,Clothing,Shirt,12,270.02,3240.24,Retail
ORD09146,12-05-2024,West,Priya,Clothing,Shoes,21,1134.32,23820.72,Wholesale
ORD09147,22-04-2025,South,Sneha,Furniture,Table,48,668.23,32075.04,Wholesale
ORD09148,17-03-2025,East,Sneha,Furniture,Chair,40,1056.98,42279.2,Wholesale
ORD09149,21-12-2024,East,Arjun,Electronics,Monitor,47,416.32,19567.04,Retail
ORD09150,05-09-2025,North,Karthik,Electronics,Phone,21,1847.9,38805.9,Wholesale
ORD09151,29-06-2025,South,Divya,Electronics,Laptop,9,319.6,2876.4,Wholesale
ORD09152,13-07-2024,South,Amit,Electronics,Phone,11,1535.51,16890.61,Retail
ORD09153,23-02-2024,West,Sneha,Grocery,Oil,4,770.29,3081.16,Retail
ORD09154,19-09-2024,North,Rahul,Clothing,Shoes,5,412.74,2063.7,Wholesale
ORD09155,30-08-2024,South,Divya,Furniture,Chair,3,1520.72,4562.16,Wholesale
ORD09156,24-10-2024,West,Karthik,Furniture,Table,20,259.47,5189.4,Wholesale
ORD09157,13-11-2024,West,Meena,Clothing,Shirt,45,217.59,9791.55,Wholesale
ORD09158,24-06-2025,East,Sneha,Clothing,Shirt,45,1446.46,65090.7,Wholesale
ORD09159,09-11-2024,West,Arjun,Furniture,Table,14,1939.08,27147.12,Wholesale
ORD09160,26-03-2025,South,Amit,Electronics,Monitor,18,1008.45,18152.1,Retail
ORD09161,20-04-2024,North,Karthik,Clothing,Shoes,25,509.04,12726,Wholesale
ORD09162,13-02-2024,South,Arjun,Clothing,Jeans,32,1354.33,43338.56,Wholesale
ORD09163,02-03-2024,East,Rahul,Clothing,Jeans,22,195.11,4292.42,Retail
ORD09164,29-11-2024,South,Amit,Electronics,Phone,5,1817.26,9086.3,Wholesale
ORD09165,20-08-2025,West,Karthik,Electronics,Phone,14,1735.28,24293.92,Wholesale
ORD09166,05-03-2024,West,Rahul,Furniture,Chair,38,413.54,15714.52,Wholesale
ORD09167,15-10-2025,West,Priya,Furniture,Chair,29,1833.1,53159.9,Retail
ORD09168,13-04-2025,West,Meena,Electronics,Phone,1,510.58,510.58,Wholesale
ORD09169,11-05-2024,West,Arjun,Furniture,Table,24,778.9,18693.6,Retail
ORD09170,30-01-2024,West,Sneha,Grocery,Sugar,13,652.8,8486.4,Retail
ORD09171,28-12-2025,East,Divya,Electronics,Tablet,22,1436.21,31596.62,Retail
ORD09172,23-12-2025,East,Sneha,Grocery,Oil,12,618.82,7425.84,Wholesale
ORD09173,29-10-2024,North,Arjun,Electronics,Monitor,43,458.85,19730.55,Wholesale
ORD09174,10-03-2024,East,Meena,Electronics,Laptop,24,421.62,10118.88,Wholesale
ORD09175,11-05-2024,North,Amit,Clothing,Shoes,11,79.64,876.04,Wholesale
ORD09176,10-02-2024,North,Amit,Clothing,Jeans,14,1334.08,18677.12,Wholesale
ORD09177,11-09-2024,South,Sneha,Electronics,Laptop,39,548.96,21409.44,Retail
ORD09178,15-07-2024,West,Karthik,Electronics,Monitor,40,156,6240,Retail
ORD09179,24-04-2025,South,Amit,Furniture,Desk,29,638.93,18528.97,Retail
ORD09180,25-11-2025,East,Rahul,Clothing,Shirt,6,990.43,5942.58,Wholesale
ORD09181,20-03-2024,South,Sneha,Furniture,Chair,30,1022.95,30688.5,Retail
ORD09182,08-05-2025,North,Priya,Furniture,Cabinet,5,1641.15,8205.75,Wholesale
ORD09183,22-01-2024,East,Meena,Clothing,Jacket,49,1740.42,85280.58,Wholesale
ORD09184,11-04-2025,South,Meena,Furniture,Table,1,1949.53,1949.53,Retail
ORD09185,18-03-2024,South,Amit,Clothing,Shirt,26,1447.63,37638.38,Wholesale
ORD09186,01-09-2024,South,Meena,Grocery,Oil,32,1858.96,59486.72,Retail
ORD09187,07-07-2025,East,Rahul,Electronics,Laptop,21,762.1,16004.1,Wholesale
ORD09188,11-10-2024,South,Sneha,Furniture,Desk,8,911.7,7293.6,Wholesale
ORD09189,29-03-2025,East,Sneha,Grocery,Milk,3,743.26,2229.78,Retail
ORD09190,10-02-2025,West,Amit,Grocery,Sugar,49,1940.22,95070.78,Retail
ORD09191,19-06-2025,South,Karthik,Furniture,Chair,18,1843.81,33188.58,Wholesale
ORD09192,25-10-2025,North,Sneha,Electronics,Monitor,16,1066.56,17064.96,Wholesale
ORD09193,08-07-2024,East,Arjun,Grocery,Sugar,14,1890.29,26464.06,Wholesale
ORD09194,28-04-2025,East,Divya,Grocery,Sugar,14,1105.48,15476.72,Wholesale
ORD09195,22-07-2024,West,Amit,Grocery,Milk,4,336.39,1345.56,Wholesale
ORD09196,26-08-2024,North,Meena,Grocery,Oil,25,75.94,1898.5,Retail
ORD09197,26-10-2024,West,Meena,Electronics,Tablet,11,298.77,3286.47,Retail
ORD09198,10-04-2024,West,Sneha,Furniture,Table,13,1591.79,20693.27,Retail
ORD09199,05-03-2025,North,Priya,Furniture,Chair,44,1320.81,58115.64,Retail
ORD09200,13-09-2025,South,Divya,Grocery,Milk,50,1779.83,88991.5,Wholesale
ORD09201,24-08-2025,West,Rahul,Grocery,Sugar,43,254.54,10945.22,Wholesale
ORD09202,15-08-2024,North,Divya,Grocery,Milk,29,1580.12,45823.48,Wholesale
ORD09203,30-05-2025,South,Amit,Grocery,Rice,3,1221.77,3665.31,Retail
ORD09204,27-01-2024,West,Karthik,Furniture,Table,15,1247.32,18709.8,Retail
ORD09205,21-07-2024,North,Divya,Grocery,Milk,45,1626.84,73207.8,Retail
ORD09206,21-10-2024,West,Divya,Grocery,Milk,20,1359.23,27184.6,Retail
ORD09207,24-04-2025,North,Amit,Furniture,Chair,21,332.39,6980.19,Wholesale
ORD09208,23-06-2024,West,Karthik,Grocery,Rice,43,974.31,41895.33,Wholesale
ORD09209,04-03-2025,North,Meena,Electronics,Tablet,8,1091.6,8732.8,Retail
ORD09210,12-11-2025,West,Priya,Grocery,Oil,37,1311.44,48523.28,Retail
ORD09211,22-05-2025,South,Rahul,Grocery,Milk,41,1547.61,63452.01,Retail
ORD09212,03-03-2024,East,Rahul,Electronics,Tablet,20,1259.14,25182.8,Wholesale
ORD09213,22-10-2024,West,Meena,Furniture,Cabinet,47,470.31,22104.57,Wholesale
ORD09214,05-01-2024,East,Amit,Grocery,Oil,28,1378.2,38589.6,Wholesale
ORD09215,27-07-2024,North,Meena,Grocery,Oil,21,1677.26,35222.46,Wholesale
ORD09216,07-11-2025,East,Divya,Clothing,Shirt,9,1262.89,11366.01,Retail
ORD09217,01-05-2024,West,Meena,Grocery,Sugar,47,463.48,21783.56,Wholesale
ORD09218,25-04-2025,West,Arjun,Grocery,Oil,22,1586.99,34913.78,Retail
ORD09219,14-05-2025,South,Sneha,Clothing,Jeans,18,210.34,3786.12,Retail
ORD09220,07-01-2025,South,Divya,Furniture,Cabinet,7,372.3,2606.1,Wholesale
